0.0, 19;
3.1545741324921135, 450;
6.309148264984227, 1155;
9.46372239747634, 937;
12.618296529968454, 1688;
15.772870662460567, 1915;
18.92744479495268, 2082;
22.082018927444793, 2669;
25.236593059936908, 2645;
28.391167192429023, 3157;
31.545741324921135, 3172;
34.70031545741325, 4000;
37.85488958990536, 4112;
41.00946372239748, 5081;
44.164037854889585, 4352;
47.3186119873817, 5635;
50.473186119873816, 5508;
53.62776025236593, 5110;
56.782334384858046, 5486;
59.936908517350155, 6711;
63.09148264984227, 7314;
66.24605678233438, 7670;
69.4006309148265, 8171;
72.55520504731861, 8384;
75.70977917981072, 8531;
78.86435331230284, 9697;
82.01892744479495, 8675;
85.17350157728707, 10751;
88.32807570977917, 10256;
91.48264984227129, 10950;
94.6372239747634, 10976;
97.79179810725552, 11116;
100.94637223974763, 11315;
104.10094637223975, 12704;
107.25552050473186, 11765;
110.41009463722398, 12843;
113.56466876971609, 13177;
116.7192429022082, 14307;
119.87381703470031, 13363;
123.02839116719242, 14370;
126.18296529968454, 14205;
129.33753943217664, 15546;
132.49211356466876, 15045;
135.64668769716087, 15481;
138.801261829653, 16997;
141.9558359621451, 16543;
145.11041009463722, 15791;
148.26498422712933, 17769;
151.41955835962145, 16671;
154.57413249211356, 17867;
157.72870662460568, 18438;
160.8832807570978, 19244;
164.0378548895899, 18861;
167.19242902208202, 19002;
170.34700315457414, 19947;
173.50157728706625, 18667;
176.65615141955834, 20298;
179.81072555205046, 19737;
182.96529968454257, 20552;
186.1198738170347, 20906;
189.2744479495268, 21014;
192.42902208201892, 20777;
195.58359621451103, 20905;
198.73817034700315, 21748;
201.89274447949526, 21705;
205.04731861198738, 22765;
208.2018927444795, 23346;
211.3564668769716, 22209;
214.51104100946372, 23413;
217.66561514195584, 23823;
220.82018927444796, 23207;
223.97476340694007, 24544;
227.12933753943219, 24499;
230.28391167192427, 25619;
233.4384858044164, 25040;
236.5930599369085, 26043;
239.74763406940062, 24758;
242.90220820189273, 26164;
246.05678233438485, 26028;
249.21135646687696, 26640;
252.36593059936908, 27024;
255.5205047318612, 28294;
258.6750788643533, 28300;
261.8296529968454, 26537;
264.9842271293375, 28200;
268.13880126182966, 26992;
271.29337539432174, 27876;
274.4479495268139, 29529;
277.602523659306, 29305;
280.7570977917981, 30569;
283.9116719242902, 31809;
287.06624605678235, 29169;
290.22082018927443, 28749;
293.3753943217666, 30214;
296.52996845425866, 30447;
299.6845425867508, 29039;
302.8391167192429, 30521;
305.993690851735, 30026;
309.1482649842271, 29711;
312.3028391167192, 30934;
315.45741324921136, 31436;
318.61198738170344, 31249;
321.7665615141956, 33508;
324.9211356466877, 32459;
328.0757097791798, 32670;
331.2302839116719, 31315;
334.38485804416405, 32791;
337.53943217665613, 32595;
340.6940063091483, 33314;
343.84858044164037, 34755;
347.0031545741325, 32596;
350.1577287066246, 33051;
353.3123028391167, 33212;
356.4668769716088, 34978;
359.6214511041009, 33750;
362.77602523659306, 34084;
365.93059936908514, 34694;
369.0851735015773, 35484;
372.2397476340694, 35554;
375.3943217665615, 34558;
378.5488958990536, 34886;
381.70347003154575, 33806;
384.85804416403784, 34786;
388.01261829653, 35271;
391.16719242902207, 34322;
394.3217665615142, 36989;
397.4763406940063, 35684;
400.63091482649844, 38067;
403.7854889589905, 37039;
406.9400630914826, 37569;
410.09463722397476, 38760;
413.24921135646684, 38033;
416.403785488959, 37168;
419.5583596214511, 36383;
422.7129337539432, 38451;
425.8675078864353, 36412;
429.02208201892745, 37159;
432.17665615141954, 35829;
435.3312302839117, 36030;
438.48580441640377, 38114;
441.6403785488959, 37891;
444.794952681388, 38270;
447.94952681388014, 39362;
451.1041009463722, 36880;
454.25867507886437, 36850;
457.41324921135646, 38276;
460.56782334384854, 35497;
463.7223974763407, 37990;
466.8769716088328, 37411;
470.0315457413249, 38100;
473.186119873817, 36689;
476.34069400630915, 39697;
479.49526813880124, 37968;
482.6498422712934, 37667;
485.80441640378547, 39725;
488.9589905362776, 38406;
492.1135646687697, 37840;
495.26813880126184, 38610;
498.4227129337539, 38943;
501.5772870662461, 38189;
504.73186119873816, 39663;
507.88643533123025, 38653;
511.0410094637224, 38464;
514.1955835962145, 37647;
517.3501577287066, 38720;
520.5047318611987, 37379;
523.6593059936909, 39768;
526.813880126183, 38784;
529.968454258675, 37907;
533.1230283911672, 39395;
536.2776025236593, 38618;
539.4321766561515, 38741;
542.5867507886435, 38291;
545.7413249211356, 38902;
548.8958990536278, 35869;
552.0504731861199, 39191;
555.205047318612, 41003;
558.3596214511041, 36746;
561.5141955835962, 37970;
564.6687697160883, 39608;
567.8233438485804, 37406;
570.9779179810726, 38675;
574.1324921135647, 39339;
577.2870662460567, 37885;
580.4416403785489, 39287;
583.596214511041, 36771;
586.7507886435332, 36273;
589.9053627760252, 38478;
593.0599369085173, 38640;
596.2145110410095, 39115;
599.3690851735016, 36925;
602.5236593059936, 39168;
605.6782334384858, 39252;
608.8328075709779, 37950;
611.98738170347, 36788;
615.1419558359621, 39485;
618.2965299684543, 37409;
621.4511041009464, 38788;
624.6056782334384, 36317;
627.7602523659306, 37898;
630.9148264984227, 37388;
634.0694006309149, 37318;
637.2239747634069, 37693;
640.378548895899, 37671;
643.5331230283912, 38406;
646.6876971608833, 37221;
649.8422712933753, 35978;
652.9968454258675, 37173;
656.1514195583596, 39735;
659.3059936908517, 34710;
662.4605678233438, 36256;
665.615141955836, 35809;
668.7697160883281, 34399;
671.9242902208201, 36083;
675.0788643533123, 36250;
678.2334384858044, 36547;
681.3880126182966, 35014;
684.5425867507886, 35896;
687.6971608832807, 34710;
690.8517350157729, 33987;
694.006309148265, 34584;
697.160883280757, 34444;
700.3154574132492, 35689;
703.4700315457413, 34958;
706.6246056782334, 35757;
709.7791798107255, 35623;
712.9337539432177, 34851;
716.0883280757098, 34612;
719.2429022082018, 34832;
722.397476340694, 33368;
725.5520504731861, 34121;
728.7066246056783, 33180;
731.8611987381703, 33582;
735.0157728706624, 32286;
738.1703470031546, 34493;
741.3249211356467, 34009;
744.4794952681387, 35147;
747.6340694006309, 32526;
750.788643533123, 33554;
753.9432176656152, 34483;
757.0977917981072, 32505;
760.2523659305994, 32772;
763.4069400630915, 33805;
766.5615141955835, 32541;
769.7160883280757, 33628;
772.8706624605678, 33182;
776.02523659306, 33477;
779.179810725552, 32347;
782.3343848580441, 32801;
785.4889589905363, 33139;
788.6435331230284, 31291;
791.7981072555204, 32215;
794.9526813880126, 30848;
798.1072555205047, 30554;
801.2618296529969, 30193;
804.4164037854889, 32438;
807.570977917981, 31464;
810.7255520504732, 30201;
813.8801261829652, 31494;
817.0347003154574, 29790;
820.1892744479495, 29183;
823.3438485804417, 30118;
826.4984227129337, 31212;
829.6529968454258, 28849;
832.807570977918, 29488;
835.9621451104101, 30479;
839.1167192429021, 29992;
842.2712933753943, 28441;
845.4258675078864, 29361;
848.5804416403786, 27839;
851.7350157728706, 29665;
854.8895899053628, 26493;
858.0441640378549, 27252;
861.1987381703469, 28739;
864.3533123028391, 28280;
867.5078864353312, 27357;
870.6624605678234, 27947;
873.8170347003154, 25609;
876.9716088328075, 25673;
880.1261829652997, 26004;
883.2807570977918, 26895;
886.4353312302839, 28031;
889.589905362776, 26501;
892.7444794952681, 26401;
895.8990536277603, 27332;
899.0536277602523, 26307;
902.2082018927445, 26542;
905.3627760252366, 26182;
908.5173501577287, 24948;
911.6719242902208, 26053;
914.8264984227129, 24913;
917.9810725552051, 25614;
921.1356466876971, 25541;
924.2902208201892, 24798;
927.4447949526814, 23790;
930.5993690851735, 25204;
933.7539432176656, 24257;
936.9085173501577, 24164;
940.0630914826498, 23067;
943.217665615142, 24472;
946.372239747634, 22953;
949.5268138801262, 23881;
952.6813880126183, 23170;
955.8359621451104, 23704;
958.9905362776025, 21623;
962.1451104100946, 21768;
965.2996845425868, 22704;
968.4542586750788, 22085;
971.6088328075709, 22902;
974.7634069400631, 21547;
977.9179810725552, 22018;
981.0725552050473, 22426;
984.2271293375394, 22440;
987.3817034700315, 22027;
990.5362776025237, 21478;
993.6908517350157, 22305;
996.8454258675079, 21414;
1000.0, 21359;
1003.1545741324921, 19869;
1006.3091482649842, 19303;
1009.4637223974763, 20982;
1012.6182965299685, 19220;
1015.7728706624605, 18867;
1018.9274447949526, 20129;
1022.0820189274448, 20586;
1025.236593059937, 19454;
1028.391167192429, 20416;
1031.5457413249212, 19824;
1034.7003154574131, 20127;
1037.8548895899053, 18986;
1041.0094637223974, 18415;
1044.1640378548896, 20296;
1047.3186119873817, 18362;
1050.4731861198738, 18331;
1053.627760252366, 18247;
1056.7823343848581, 18058;
1059.93690851735, 17491;
1063.0914826498422, 17601;
1066.2460567823343, 17146;
1069.4006309148265, 17612;
1072.5552050473186, 17524;
1075.7097791798108, 16741;
1078.864353312303, 16161;
1082.0189274447948, 15242;
1085.173501577287, 16322;
1088.3280757097791, 16569;
1091.4826498422713, 16585;
1094.6372239747634, 15803;
1097.7917981072555, 15788;
1100.9463722397477, 15448;
1104.1009463722398, 15546;
1107.2555205047317, 15155;
1110.410094637224, 15874;
1113.564668769716, 14523;
1116.7192429022082, 14952;
1119.8738170347003, 14435;
1123.0283911671925, 14583;
1126.1829652996846, 14591;
1129.3375394321765, 13970;
1132.4921135646687, 14108;
1135.6466876971608, 13938;
1138.801261829653, 14878;
1141.955835962145, 13887;
1145.1104100946372, 14094;
1148.2649842271294, 13020;
1151.4195583596215, 13114;
1154.5741324921134, 14055;
1157.7287066246056, 13276;
1160.8832807570977, 13249;
1164.0378548895899, 13784;
1167.192429022082, 13296;
1170.3470031545742, 12170;
1173.5015772870663, 12449;
1176.6561514195582, 13158;
1179.8107255520504, 12282;
1182.9652996845425, 11732;
1186.1198738170347, 11964;
1189.2744479495268, 11801;
1192.429022082019, 11528;
1195.583596214511, 11851;
1198.7381703470032, 10987;
1201.8927444794951, 11365;
1205.0473186119873, 10879;
1208.2018927444794, 11262;
1211.3564668769716, 10786;
1214.5110410094637, 10575;
1217.6656151419559, 11120;
1220.820189274448, 11437;
1223.97476340694, 11281;
1227.129337539432, 11293;
1230.2839116719242, 10345;
1233.4384858044164, 10062;
1236.5930599369085, 10040;
1239.7476340694006, 10057;
1242.9022082018928, 10550;
1246.056782334385, 9523;
1249.2113564668769, 9445;
1252.365930599369, 9792;
1255.5205047318611, 9524;
1258.6750788643533, 8695;
1261.8296529968454, 9167;
1264.9842271293376, 9210;
1268.1388012618297, 9506;
1271.2933753943216, 8648;
1274.4479495268138, 8495;
1277.602523659306, 8677;
1280.757097791798, 8401;
1283.9116719242902, 8581;
1287.0662460567823, 8207;
1290.2208201892745, 8591;
1293.3753943217666, 7778;
1296.5299684542586, 8601;
1299.6845425867507, 8274;
1302.8391167192428, 8695;
1305.993690851735, 8006;
1309.1482649842271, 7448;
1312.3028391167193, 7961;
1315.4574132492114, 7809;
1318.6119873817033, 7364;
1321.7665615141955, 7125;
1324.9211356466876, 7036;
1328.0757097791798, 7632;
1331.230283911672, 7207;
1334.384858044164, 6878;
1337.5394321766562, 6402;
1340.6940063091483, 7072;
1343.8485804416403, 6845;
1347.0031545741324, 6604;
